Table 1
OrderID,OrderID,CustomerID,EmployeeID,OrderYearMonthDay,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry
10909,10909,SANTG,1,1998February26,26.02.1998,26.03.1998,10.03.1998,2,53.05,Santé Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway
10910,10910,WILMK,1,1998February26,26.02.1998,26.03.1998,04.03.1998,3,38.11,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland
10911,10911,GODOS,3,1998February26,26.02.1998,26.03.1998,05.03.1998,1,38.19,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain
10912,10912,HUNGO,2,1998February26,26.02.1998,26.03.1998,18.03.1998,2,580.91,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10913,10913,QUEEN,4,1998February26,26.02.1998,26.03.1998,04.03.1998,1,33.05,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil
10914,10914,QUEEN,6,1998February27,27.02.1998,27.03.1998,02.03.1998,1,21.19,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil
10915,10915,TORTU,2,1998February27,27.02.1998,27.03.1998,02.03.1998,2,3.51,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,5033,Mexico
10916,10916,RANCH,1,1998February27,27.02.1998,27.03.1998,09.03.1998,2,63.77,Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina
10917,10917,ROMEY,4,1998March02,02.03.1998,30.03.1998,11.03.1998,2,8.29,Romero y tomillo,"Gran Vía, 1",Madrid,,28001,Spain
10918,10918,BOTTM,3,1998March02,02.03.1998,30.03.1998,11.03.1998,3,48.83,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10919,10919,LINOD,2,1998March02,02.03.1998,30.03.1998,04.03.1998,2,19.8,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10920,10920,AROUT,4,1998March03,03.03.1998,31.03.1998,09.03.1998,2,29.61,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10921,10921,VAFFE,1,1998March03,03.03.1998,14.04.1998,09.03.1998,1,176.48,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark
10922,10922,HANAR,5,1998March03,03.03.1998,31.03.1998,05.03.1998,3,62.74,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil
10923,10923,LAMAI,7,1998March03,03.03.1998,14.04.1998,13.03.1998,3,68.26,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France
10924,10924,BERGS,3,1998March04,04.03.1998,01.04.1998,08.04.1998,2,151.52,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
10925,10925,HANAR,3,1998March04,04.03.1998,01.04.1998,13.03.1998,1,2.27,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil
10926,10926,ANATR,4,1998March04,04.03.1998,01.04.1998,11.03.1998,3,39.92,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,,5021,Mexico
10927,10927,LACOR,4,1998March05,05.03.1998,02.04.1998,08.04.1998,1,19.79,La corne d'abondance,"67, avenue de l'Europe",Versailles,,78000,France
10928,10928,GALED,1,1998March05,05.03.1998,02.04.1998,18.03.1998,1,1.36,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,,8022,Spain
10929,10929,FRANK,6,1998March05,05.03.1998,02.04.1998,12.03.1998,1,33.93,Frankenversand,Berliner Platz 43,München,,80805,Germany
10930,10930,SUPRD,4,1998March06,06.03.1998,17.04.1998,18.03.1998,3,15.55,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium
10931,10931,RICSU,4,1998March06,06.03.1998,20.03.1998,19.03.1998,2,13.6,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland
10932,10932,BONAP,8,1998March06,06.03.1998,03.04.1998,24.03.1998,1,134.64,Bon app',"12, rue des Bouchers",Marseille,,13008,France
10933,10933,ISLAT,6,1998March06,06.03.1998,03.04.1998,16.03.1998,3,54.15,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
10934,10934,LEHMS,3,1998March09,09.03.1998,06.04.1998,12.03.1998,3,32.01,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
10935,10935,WELLI,4,1998March09,09.03.1998,06.04.1998,18.03.1998,3,47.59,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil
10936,10936,GREAL,3,1998March09,03.09.1998,04.06.1998,03.18.1998,2,33.68,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
10937,10937,CACTU,7,1998March10,10.03.1998,24.03.1998,13.03.1998,3,31.51,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina
10938,10938,QUICK,3,1998March10,10.03.1998,07.04.1998,16.03.1998,2,31.89,QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany
10939,10939,MAGAA,2,1998March10,10.03.1998,07.04.1998,13.03.1998,2,76.33,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy
10940,10940,BONAP,8,1998March11,11.03.1998,08.04.1998,23.03.1998,3,19.77,Bon app',"12, rue des Bouchers",Marseille,,13008,France
10941,10941,SAVEA,7,1998March11,03.11.1998,04.08.1998,03.20.1998,2,400.81,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10942,10942,REGGC,9,1998March11,11.03.1998,08.04.1998,18.03.1998,3,17.95,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy
10943,10943,BSBEV,4,1998March11,11.03.1998,08.04.1998,19.03.1998,2,2.17,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK
10944,10944,BOTTM,6,1998March12,12.03.1998,26.03.1998,13.03.1998,3,52.92,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10945,10945,MORGK,4,1998March12,12.03.1998,09.04.1998,18.03.1998,1,10.22,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,4179,Germany
10946,10946,VAFFE,1,1998March12,12.03.1998,09.04.1998,19.03.1998,2,27.2,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark
10947,10947,BSBEV,3,1998March13,13.03.1998,10.04.1998,16.03.1998,2,3.26,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK
10948,10948,GODOS,3,1998March13,13.03.1998,10.04.1998,19.03.1998,3,23.39,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain
10949,10949,BOTTM,2,1998March13,13.03.1998,10.04.1998,17.03.1998,3,74.44,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10950,10950,MAGAA,1,1998March16,16.03.1998,13.04.1998,23.03.1998,2,2.5,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy
10951,10951,RICSU,9,1998March16,16.03.1998,27.04.1998,07.04.1998,2,30.85,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland
10952,10952,ALFKI,1,1998March16,16.03.1998,27.04.1998,24.03.1998,1,40.42,Alfred's Futterkiste,Obere Str. 57,Berlin,,12209,Germany
10953,10953,AROUT,9,1998March16,16.03.1998,30.03.1998,25.03.1998,2,23.72,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10954,10954,LINOD,5,1998March17,17.03.1998,28.04.1998,20.03.1998,1,27.91,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10955,10955,FOLKO,8,1998March17,17.03.1998,14.04.1998,20.03.1998,2,3.26,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
10956,10956,BLAUS,6,1998March17,17.03.1998,28.04.1998,20.03.1998,2,44.65,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany
10957,10957,HILAA,8,1998March18,18.03.1998,15.04.1998,27.03.1998,3,105.36,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10958,10958,OCEAN,7,1998March18,18.03.1998,15.04.1998,27.03.1998,2,49.56,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina
10959,10959,GOURL,6,1998March18,18.03.1998,29.04.1998,23.03.1998,2,4.98,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil
10960,10960,HILAA,3,1998March19,19.03.1998,02.04.1998,08.04.1998,1,2.08,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10961,10961,QUEEN,8,1998March19,19.03.1998,16.04.1998,30.03.1998,1,104.47,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil
10962,10962,QUICK,8,1998March19,19.03.1998,16.04.1998,23.03.1998,2,275.79,QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany
10963,10963,FURIB,9,1998March19,19.03.1998,16.04.1998,26.03.1998,3,2.7,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal
10964,10964,SPECD,3,1998March20,20.03.1998,17.04.1998,24.03.1998,2,87.38,Spécialités du monde,"25, rue Lauriston",Paris,,75016,France
10965,10965,OLDWO,6,1998March20,03.20.1998,04.17.1998,03.30.1998,3,144.38,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10966,10966,CHOPS,4,1998March20,20.03.1998,17.04.1998,08.04.1998,1,27.19,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland
10967,10967,TOMSP,2,1998March23,23.03.1998,20.04.1998,02.04.1998,2,62.22,Toms Spezialitäten,Luisenstr. 48,Münster,,44087,Germany
10968,10968,ERNSH,1,1998March23,23.03.1998,20.04.1998,01.04.1998,3,74.6,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10969,10969,COMMI,1,1998March23,23.03.1998,20.04.1998,30.03.1998,2,0.21,Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,SP,05432-043,Brazil
10970,10970,BOLID,9,1998March24,24.03.1998,07.04.1998,24.04.1998,1,16.16,Bólido Comidas preparadas,"C/ Araquil, 67",Madrid,,28023,Spain
10971,10971,FRANR,2,1998March24,24.03.1998,21.04.1998,02.04.1998,2,121.82,France restauration,"54, rue Royale",Nantes,,44000,France
10972,10972,LACOR,4,1998March24,24.03.1998,21.04.1998,26.03.1998,2,0.02,La corne d'abondance,"67, avenue de l'Europe",Versailles,,78000,France
10973,10973,LACOR,6,1998March24,24.03.1998,21.04.1998,27.03.1998,2,15.17,La corne d'abondance,"67, avenue de l'Europe",Versailles,,78000,France
10974,10974,SPLIR,3,1998March25,03.25.1998,04.08.1998,04.03.1998,3,12.96,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA
10975,10975,BOTTM,1,1998March25,25.03.1998,22.04.1998,27.03.1998,3,32.27,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10976,10976,HILAA,1,1998March25,25.03.1998,06.05.1998,03.04.1998,1,37.97,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10977,10977,FOLKO,8,1998March26,26.03.1998,23.04.1998,10.04.1998,3,208.5,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
10978,10978,MAISD,9,1998March26,26.03.1998,23.04.1998,23.04.1998,2,32.82,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium
10979,10979,ERNSH,8,1998March26,26.03.1998,23.04.1998,31.03.1998,2,353.07,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10980,10980,FOLKO,4,1998March27,27.03.1998,08.05.1998,17.04.1998,1,1.26,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
10981,10981,HANAR,1,1998March27,27.03.1998,24.04.1998,02.04.1998,2,193.37,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil
10982,10982,BOTTM,2,1998March27,27.03.1998,24.04.1998,08.04.1998,1,14.01,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10983,10983,SAVEA,2,1998March27,03.27.1998,04.24.1998,04.06.1998,2,657.54,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10984,10984,SAVEA,1,1998March30,03.30.1998,04.27.1998,04.03.1998,3,211.22,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10985,10985,HUNGO,2,1998March30,30.03.1998,27.04.1998,02.04.1998,1,91.51,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10986,10986,OCEAN,8,1998March30,30.03.1998,27.04.1998,21.04.1998,2,217.86,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina
10987,10987,EASTC,8,1998March31,31.03.1998,28.04.1998,06.04.1998,1,185.48,Eastern Connection,35 King George,London,,WX3 6FW,UK
10988,10988,RATTC,3,1998March31,03.31.1998,04.28.1998,04.10.1998,2,61.14,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10989,10989,QUEDE,2,1998March31,31.03.1998,28.04.1998,02.04.1998,1,34.76,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil
10990,10990,ERNSH,2,1998April01,01.04.1998,13.05.1998,07.04.1998,3,117.61,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10991,10991,QUICK,1,1998April01,01.04.1998,29.04.1998,07.04.1998,1,38.51,QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany
10992,10992,THEBI,1,1998April01,04.01.1998,04.29.1998,04.03.1998,3,4.27,The Big Cheese,89 Jefferson Way Suite 2,Portland,OR,97201,USA
10993,10993,FOLKO,7,1998April01,01.04.1998,29.04.1998,10.04.1998,3,8.81,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
10994,10994,VAFFE,2,1998April02,02.04.1998,16.04.1998,09.04.1998,3,65.53,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark
10995,10995,PERIC,1,1998April02,02.04.1998,30.04.1998,06.04.1998,3,46,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,,5033,Mexico
10996,10996,QUICK,4,1998April02,02.04.1998,30.04.1998,10.04.1998,2,1.12,QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany
10997,10997,LILAS,8,1998April03,03.04.1998,15.05.1998,13.04.1998,2,73.91,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10998,10998,WOLZA,8,1998April03,03.04.1998,17.04.1998,17.04.1998,2,20.31,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland
10999,10999,OTTIK,6,1998April03,03.04.1998,01.05.1998,10.04.1998,2,96.35,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany
11000,11000,RATTC,2,1998April06,04.06.1998,05.04.1998,04.14.1998,3,55.12,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
11001,11001,FOLKO,2,1998April06,06.04.1998,04.05.1998,14.04.1998,2,197.3,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
11002,11002,SAVEA,4,1998April06,04.06.1998,05.04.1998,04.16.1998,1,141.16,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
11003,11003,THECR,3,1998April06,04.06.1998,05.04.1998,04.08.1998,3,14.91,The Cracker Box,55 Grizzly Peak Rd.,Butte,MT,59801,USA
11004,11004,MAISD,3,1998April07,07.04.1998,05.05.1998,20.04.1998,1,44.84,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium
11005,11005,WILMK,2,1998April07,07.04.1998,05.05.1998,10.04.1998,1,0.75,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland
11006,11006,GREAL,3,1998April07,04.07.1998,05.05.1998,04.15.1998,2,25.19,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
11007,11007,PRINI,8,1998April08,08.04.1998,06.05.1998,13.04.1998,2,202.24,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,,1756,Portugal
11008,11008,ERNSH,7,1998April08,08.04.1998,06.05.1998,,3,79.46,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
11009,11009,GODOS,2,1998April08,08.04.1998,06.05.1998,10.04.1998,1,59.11,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain
11010,11010,REGGC,2,1998April09,09.04.1998,07.05.1998,21.04.1998,2,28.71,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy
11011,11011,ALFKI,3,1998April09,09.04.1998,07.05.1998,13.04.1998,1,1.21,Alfred's Futterkiste,Obere Str. 57,Berlin,,12209,Germany
11012,11012,FRANK,1,1998April09,09.04.1998,23.04.1998,17.04.1998,3,242.95,Frankenversand,Berliner Platz 43,München,,80805,Germany
11013,11013,ROMEY,2,1998April09,09.04.1998,07.05.1998,10.04.1998,1,32.99,Romero y tomillo,"Gran Vía, 1",Madrid,,28001,Spain
11014,11014,LINOD,2,1998April10,10.04.1998,08.05.1998,15.04.1998,3,23.6,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
11015,11015,SANTG,2,1998April10,10.04.1998,24.04.1998,20.04.1998,2,4.62,Santé Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway
11016,11016,AROUT,9,1998April10,10.04.1998,08.05.1998,13.04.1998,2,33.8,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
11017,11017,ERNSH,9,1998April13,13.04.1998,11.05.1998,20.04.1998,2,754.26,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
11018,11018,LONEP,4,1998April13,04.13.1998,05.11.1998,04.16.1998,2,11.65,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA
11019,11019,RANCH,6,1998April13,13.04.1998,11.05.1998,,3,3.17,Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina
11020,11020,OTTIK,2,1998April14,14.04.1998,12.05.1998,16.04.1998,2,43.3,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany
11021,11021,QUICK,3,1998April14,14.04.1998,12.05.1998,21.04.1998,1,297.18,QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany
11022,11022,HANAR,9,1998April14,14.04.1998,12.05.1998,04.05.1998,2,6.27,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil
11023,11023,BSBEV,1,1998April14,14.04.1998,28.04.1998,24.04.1998,2,123.83,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK
11024,11024,EASTC,4,1998April15,15.04.1998,13.05.1998,20.04.1998,1,74.36,Eastern Connection,35 King George,London,,WX3 6FW,UK
11025,11025,WARTH,6,1998April15,15.04.1998,13.05.1998,24.04.1998,3,29.17,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland
11026,11026,FRANS,4,1998April15,15.04.1998,13.05.1998,28.04.1998,1,47.09,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy
11027,11027,BOTTM,1,1998April16,16.04.1998,14.05.1998,20.04.1998,1,52.52,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
11028,11028,KOENE,2,1998April16,16.04.1998,14.05.1998,22.04.1998,1,29.59,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
11029,11029,CHOPS,4,1998April16,16.04.1998,14.05.1998,27.04.1998,1,47.84,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland
11030,11030,SAVEA,7,1998April17,04.17.1998,05.15.1998,04.27.1998,2,830.75,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
11031,11031,SAVEA,6,1998April17,04.17.1998,05.15.1998,04.24.1998,2,227.22,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
11032,11032,WHITC,2,1998April17,04.17.1998,05.15.1998,04.23.1998,3,606.19,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
11033,11033,RICSU,7,1998April17,17.04.1998,15.05.1998,23.04.1998,3,84.74,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland
11034,11034,OLDWO,8,1998April20,04.20.1998,06.01.1998,04.27.1998,1,40.32,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
11035,11035,SUPRD,2,1998April20,20.04.1998,18.05.1998,24.04.1998,2,0.17,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium
11036,11036,DRACD,8,1998April20,20.04.1998,18.05.1998,22.04.1998,3,149.47,Drachenblut Delikatessen,Walserweg 21,Aachen,,52066,Germany
11037,11037,GODOS,7,1998April21,21.04.1998,19.05.1998,27.04.1998,1,3.2,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain
11038,11038,SUPRD,1,1998April21,21.04.1998,19.05.1998,30.04.1998,2,29.59,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium
11039,11039,LINOD,1,1998April21,21.04.1998,19.05.1998,,2,65,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
11040,11040,GREAL,4,1998April22,04.22.1998,05.20.1998,,3,18.84,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
11041,11041,CHOPS,3,1998April22,22.04.1998,20.05.1998,28.04.1998,2,48.22,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland
11042,11042,COMMI,2,1998April22,22.04.1998,06.05.1998,01.05.1998,1,29.99,Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,SP,05432-043,Brazil
11043,11043,SPECD,5,1998April22,22.04.1998,20.05.1998,29.04.1998,2,8.8,Spécialités du monde,"25, rue Lauriston",Paris,,75016,France
11044,11044,WOLZA,4,1998April23,23.04.1998,21.05.1998,01.05.1998,1,8.72,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland
11045,11045,BOTTM,6,1998April23,23.04.1998,21.05.1998,,2,70.58,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
11046,11046,WANDK,8,1998April23,23.04.1998,21.05.1998,24.04.1998,2,71.64,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany
11047,11047,EASTC,7,1998April24,24.04.1998,22.05.1998,01.05.1998,3,46.62,Eastern Connection,35 King George,London,,WX3 6FW,UK
11048,11048,BOTTM,7,1998April24,24.04.1998,22.05.1998,30.04.1998,3,24.12,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
11049,11049,GOURL,3,1998April24,24.04.1998,22.05.1998,04.05.1998,1,8.34,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil
11050,11050,FOLKO,8,1998April27,27.04.1998,25.05.1998,05.05.1998,2,59.41,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
11051,11051,LAMAI,7,1998April27,27.04.1998,25.05.1998,,3,2.79,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France
11052,11052,HANAR,3,1998April27,27.04.1998,25.05.1998,01.05.1998,1,67.26,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil
11053,11053,PICCO,2,1998April27,27.04.1998,25.05.1998,29.04.1998,2,53.05,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria
11054,11054,CACTU,8,1998April28,28.04.1998,26.05.1998,,1,0.33,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina
11055,11055,HILAA,7,1998April28,28.04.1998,26.05.1998,05.05.1998,2,120.92,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
11056,11056,EASTC,8,1998April28,28.04.1998,12.05.1998,01.05.1998,2,278.96,Eastern Connection,35 King George,London,,WX3 6FW,UK
11057,11057,NORTS,3,1998April29,29.04.1998,27.05.1998,01.05.1998,3,4.13,North/South,South House 300 Queensbridge,London,,SW7 1RZ,UK
11058,11058,BLAUS,9,1998April29,29.04.1998,27.05.1998,,3,31.14,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany
11059,11059,RICAR,2,1998April29,29.04.1998,10.06.1998,,2,85.8,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil
11060,11060,FRANS,2,1998April30,30.04.1998,28.05.1998,04.05.1998,2,10.98,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy
11061,11061,GREAL,4,1998April30,04.30.1998,06.11.1998,,3,14.01,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
11062,11062,REGGC,4,1998April30,30.04.1998,28.05.1998,,2,29.93,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy
11063,11063,HUNGO,3,1998April30,30.04.1998,28.05.1998,06.05.1998,2,81.73,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
11064,11064,SAVEA,1,1998May01,05.01.1998,05.29.1998,05.04.1998,1,30.09,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
11065,11065,LILAS,8,1998May01,01.05.1998,29.05.1998,,1,12.91,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
11066,11066,WHITC,7,1998May01,05.01.1998,05.29.1998,05.04.1998,2,44.72,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
11067,11067,DRACD,1,1998May04,04.05.1998,18.05.1998,06.05.1998,2,7.98,Drachenblut Delikatessen,Walserweg 21,Aachen,,52066,Germany
11068,11068,QUEEN,8,1998May04,04.05.1998,01.06.1998,,2,81.75,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil
11069,11069,TORTU,1,1998May04,04.05.1998,01.06.1998,06.05.1998,2,15.67,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,5033,Mexico
11070,11070,LEHMS,2,1998May05,05.05.1998,02.06.1998,,1,136,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
11071,11071,LILAS,1,1998May05,05.05.1998,02.06.1998,,1,0.93,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
11072,11072,ERNSH,4,1998May05,05.05.1998,02.06.1998,,2,258.64,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
11073,11073,PERIC,2,1998May05,05.05.1998,02.06.1998,,2,24.95,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,,5033,Mexico
11074,11074,SIMOB,7,1998May06,06.05.1998,03.06.1998,,2,18.44,Simons bistro,Vinbæltet 34,Kobenhavn,,1734,Denmark
